"team","x","y","segment"
"astros",145.172445173696,171.280137916967,"infield_inner"
"astros",145.073766408557,174.837225810018,"infield_inner"
"astros",146.585000608239,178.058837669211,"infield_inner"
"astros",144.259212225918,180.57963513922,"infield_inner"
"astros",141.688051435583,183.086376868359,"infield_inner"
"astros",139.116890645248,185.593118597498,"infield_inner"
"astros",136.545729854913,188.099860326637,"infield_inner"
"astros",133.974569064578,190.606602055776,"infield_inner"
"astros",131.403408274243,193.113343784915,"infield_inner"
"astros",128.832247483909,195.620085514054,"infield_inner"
"astros",125.523332901261,195.458360477215,"infield_inner"
"astros",122.008371168435,196.043302514788,"infield_inner"
"astros",119.406533109913,193.697011020472,"infield_inner"
"astros",116.836020670398,191.189604450994,"infield_inner"
"astros",114.265508230883,188.682197881516,"infield_inner"
"astros",111.694995791368,186.174791312038,"infield_inner"
"astros",109.124483351853,183.66738474256,"infield_inner"
"astros",106.553970912338,181.159978173082,"infield_inner"
"astros",103.983458472823,178.652571603604,"infield_inner"
"astros",104.991696871791,175.64839950993,"infield_inner"
"astros",105.305662791374,172.103736721449,"infield_inner"
"astros",106.298345325145,169.156658184278,"infield_inner"
"astros",108.869477361565,166.649886962634,"infield_inner"
"astros",111.440609397984,164.14311574099,"infield_inner"
"astros",114.011741434403,161.636344519346,"infield_inner"
"astros",116.582873470822,159.129573297703,"infield_inner"
"astros",119.154005507242,156.622802076059,"infield_inner"
"astros",122.648833340425,155.353392376777,"infield_inner"
"astros",126.239416670213,155.401696188389,"infield_inner"
"astros",130.420520200682,156.066080195775,"infield_inner"
"astros",164.34,168.49,"infield_outer"
"astros",164.171010030461,168.075602261176,"infield_outer"
"astros",163.660441227331,166.911750630487,"infield_outer"
"astros",162.802895248839,165.117457486603,"infield_outer"
"astros",161.592973753216,162.811735208198,"infield_outer"
"astros",160.02527839869,160.113596173942,"infield_outer"
"astros",158.094410843492,157.142052762508,"infield_outer"
"astros",155.794972745852,154.016117352568,"infield_outer"
"astros",153.121565763999,150.854802322794,"infield_outer"
"astros",150.068791556164,147.777120051857,"infield_outer"
"astros",146.631251780575,144.902082918429,"infield_outer"
"astros",142.803548095463,142.348703301183,"infield_outer"
"astros",138.580282159057,140.23599357879,"infield_outer"
"astros",133.956055629588,138.682966129923,"infield_outer"
"astros",128.925470165284,137.808633333252,"infield_outer"
"astros",123.498368326396,137.728535198897,"infield_outer"
"astros",118.256178678926,138.442791431328,"infield_outer"
"astros",113.434064493081,139.837713097094,"infield_outer"
"astros",109.026020907693,141.798107264577,"infield_outer"
"astros",105.026043061591,144.208781002161,"infield_outer"
"astros",101.428126093609,146.954541378229,"infield_outer"
"astros",98.2262651425768,149.920195461165,"infield_outer"
"astros",95.4144553473258,152.990550319353,"infield_outer"
"astros",92.9866918466873,156.050413021176,"infield_outer"
"astros",90.9369697794925,158.984590635018,"infield_outer"
"astros",89.2592842845728,161.677890229262,"infield_outer"
"astros",87.9476305007594,164.015118872292,"infield_outer"
"astros",86.9960035668836,165.881083632491,"infield_outer"
"astros",86.3983986217765,167.160591578243,"infield_outer"
"astros",86.1488108042696,167.738449777932,"infield_outer"
"astros",88.1238001414487,169.700017172831,"infield_outer"
"astros",90.6911284352287,172.210683884746,"infield_outer"
"astros",93.2584567290086,174.721350596662,"infield_outer"
"astros",95.8257850227886,177.232017308577,"infield_outer"
"astros",98.3931133165685,179.742684020493,"infield_outer"
"astros",100.960441610348,182.253350732408,"infield_outer"
"astros",103.527769904128,184.764017444323,"infield_outer"
"astros",106.095098197908,187.274684156239,"infield_outer"
"astros",108.662426491688,189.785350868154,"infield_outer"
"astros",111.229754785468,192.296017580069,"infield_outer"
"astros",113.797083079248,194.806684291985,"infield_outer"
"astros",116.364411373028,197.3173510039,"infield_outer"
"astros",117.734359574545,199.910334890695,"infield_outer"
"astros",116.980222025102,203.363193321513,"infield_outer"
"astros",117.712028823279,206.830160465756,"infield_outer"
"astros",119.857261641048,209.673810783087,"infield_outer"
"astros",123.008596847679,211.334370142201,"infield_outer"
"astros",126.566993707645,211.49618100918,"infield_outer"
"astros",129.856032693185,210.128484580403,"infield_outer"
"astros",132.250496807729,207.491267756959,"infield_outer"
"astros",133.295219764507,204.085841951972,"infield_outer"
"astros",132.770431817966,200.565224540912,"infield_outer"
"astros",133.90902951177,197.821969063375,"infield_outer"
"astros",136.494441368227,195.32992824532,"infield_outer"
"astros",139.079853224685,192.837887427265,"infield_outer"
"astros",141.665265081142,190.34584660921,"infield_outer"
"astros",144.2506769376,187.853805791155,"infield_outer"
"astros",146.836088794057,185.3617649731,"infield_outer"
"astros",149.421500650515,182.869724155045,"infield_outer"
"astros",152.006912506972,180.37768333699,"infield_outer"
"astros",154.59232436343,177.885642518936,"infield_outer"
"astros",157.177736219887,175.393601700881,"infield_outer"
"astros",159.763148076345,172.901560882826,"infield_outer"
"astros",162.348559932803,170.409520064771,"infield_outer"
"astros",164.34,168.49,"infield_outer"
"athletics",127.765100214321,198.503803142694,"infield_inner"
"athletics",124.195812638353,198.328032439606,"infield_inner"
"athletics",121.127201438699,197.917201438699,"infield_inner"
"athletics",118.579581426761,195.369581426761,"infield_inner"
"athletics",116.031961414822,192.821961414822,"infield_inner"
"athletics",113.484341402884,190.274341402884,"infield_inner"
"athletics",110.936721390946,187.726721390946,"infield_inner"
"athletics",108.389101379008,185.179101379008,"infield_inner"
"athletics",105.84148136707,182.63148136707,"infield_inner"
"athletics",104.287481439698,180.018802131807,"infield_inner"
"athletics",105.562059369559,176.680602547523,"infield_inner"
"athletics",105.806250581064,173.261543199207,"infield_inner"
"athletics",108.379701891632,170.740019096092,"infield_inner"
"athletics",110.953153202201,168.218494992977,"infield_inner"
"athletics",113.526604512769,165.696970889862,"infield_inner"
"athletics",116.100055823338,163.175446786748,"infield_inner"
"athletics",118.673507133906,160.653922683633,"infield_inner"
"athletics",121.246958444475,158.132398580518,"infield_inner"
"athletics",124.373883837796,157.636940550159,"infield_inner"
"athletics",127.921202927735,157.207836627517,"infield_inner"
"athletics",130.572122820736,159.466812939274,"infield_inner"
"athletics",133.175250896563,161.957688221438,"infield_inner"
"athletics",135.77837897239,164.448563503602,"infield_inner"
"athletics",138.381507048217,166.939438785766,"infield_inner"
"athletics",140.984635124044,169.430314067931,"infield_inner"
"athletics",143.587763199871,171.921189350095,"infield_inner"
"athletics",146.190891275698,174.412064632259,"infield_inner"
"athletics",146.41138167296,177.882648422063,"infield_inner"
"athletics",146.643580168135,181.026921871404,"infield_inner"
"athletics",144.098783001258,183.57736160406,"infield_inner"
"athletics",141.553985834382,186.127801336717,"infield_inner"
"athletics",139.009188667506,188.678241069374,"infield_inner"
"athletics",136.464391500629,191.22868080203,"infield_inner"
"athletics",133.919594333753,193.779120534687,"infield_inner"
"athletics",131.374797166876,196.329560267343,"infield_inner"
"athletics",127.765100214321,198.503803142694,"infield_inner"
"athletics",125.13,139.71,"infield_outer"
"athletics",119.680158885028,140.165196397227,"infield_outer"
"athletics",114.690030028759,141.371573839771,"infield_outer"
"athletics",110.15010001327,143.204905776634,"infield_outer"
"athletics",106.050855420638,145.540965656816,"infield_outer"
"athletics",102.382782832941,148.255526929322,"infield_outer"
"athletics",99.1363688322573,151.224363043151,"infield_outer"
"athletics",96.3021000006631,154.323247447308,"infield_outer"
"athletics",93.8704629202361,157.427953590793,"infield_outer"
"athletics",91.8319441730538,160.414254922608,"infield_outer"
"athletics",90.1770303411936,163.157924891756,"infield_outer"
"athletics",88.8962080067329,165.534736947239,"infield_outer"
"athletics",87.9799637517492,167.420464538058,"infield_outer"
"athletics",87.4187841583198,168.690881113216,"infield_outer"
"athletics",87.2031558085222,169.221760121714,"infield_outer"
"athletics",89.3713062473501,171.454408845791,"infield_outer"
"athletics",91.8386107019752,174.078295341756,"infield_outer"
"athletics",94.3913459343674,176.620789841998,"infield_outer"
"athletics",96.9440811667595,179.163284342239,"infield_outer"
"athletics",99.4968163991516,181.705778842481,"infield_outer"
"athletics",102.049551631544,184.248273342723,"infield_outer"
"athletics",104.602286863936,186.790767842965,"infield_outer"
"athletics",107.155022096328,189.333262343206,"infield_outer"
"athletics",109.70775732872,191.875756843448,"infield_outer"
"athletics",112.260492561112,194.41825134369,"infield_outer"
"athletics",114.813227793504,196.960745843932,"infield_outer"
"athletics",117.365963025897,199.503240344174,"infield_outer"
"athletics",118.577417683954,202.159946074141,"infield_outer"
"athletics",117.408805267865,205.537384081604,"infield_outer"
"athletics",117.789772449265,209.090918446148,"infield_outer"
"athletics",119.647774824129,212.143879246468,"infield_outer"
"athletics",122.629008491383,214.114916611545,"infield_outer"
"athletics",126.165781979927,214.628702329551,"infield_outer"
"athletics",129.584617002331,213.587400469915,"infield_outer"
"athletics",132.234493309953,211.189297463871,"infield_outer"
"athletics",133.610817050985,207.891044072579,"infield_outer"
"athletics",133.451506370577,204.320699190021,"infield_outer"
"athletics",131.786897473339,201.158133824289,"infield_outer"
"athletics",134.029741992726,198.600258007274,"infield_outer"
"athletics",136.577362004665,196.052637995335,"infield_outer"
"athletics",139.124982016603,193.505017983397,"infield_outer"
"athletics",141.672602028541,190.957397971459,"infield_outer"
"athletics",144.220222040479,188.409777959521,"infield_outer"
"athletics",146.767842052417,185.862157947583,"infield_outer"
"athletics",149.315462064356,183.314537935644,"infield_outer"
"athletics",151.863082076294,180.766917923706,"infield_outer"
"athletics",154.410702088232,178.219297911768,"infield_outer"
"athletics",156.95832210017,175.67167789983,"infield_outer"
"athletics",159.478943339516,173.099647227957,"infield_outer"
"athletics",161.757820498682,170.309046155806,"infield_outer"
"athletics",162.521557863385,169.113639968846,"infield_outer"
"athletics",162.13222625645,168.177746327448,"infield_outer"
"athletics",161.390842697561,166.549805876998,"infield_outer"
"athletics",160.288697685708,164.35852089727,"infield_outer"
"athletics",158.817081719882,161.732593668038,"infield_outer"
"athletics",156.967285299072,158.800726469074,"infield_outer"
"athletics",154.730598922268,155.691621580152,"infield_outer"
"athletics",152.098313088462,152.533981281047,"infield_outer"
"athletics",149.061718296642,149.456507851531,"infield_outer"
"athletics",145.6121050458,146.587903571378,"infield_outer"
"athletics",141.740763834925,144.056870720361,"infield_outer"
"athletics",137.438985163008,141.992111578255,"infield_outer"
"athletics",132.698059529039,140.522328424832,"infield_outer"
"athletics",127.509277432008,139.776223539867,"infield_outer"
"athletics",125.13,139.71,"infield_outer"
"blue_jays",91.9141963016147,153.601613558832,"infield_inner"
"blue_jays",91.3219566810714,154.450213326007,"infield_inner"
"blue_jays",90.7513756879465,155.313524778076,"infield_inner"
"blue_jays",90.2028185864887,156.190995255888,"infield_inner"
"blue_jays",89.6766365420887,157.082063036217,"infield_inner"
"blue_jays",89.1731663964768,157.986157691366,"infield_inner"
"blue_jays",88.6927304520896,158.902700454324,"infield_inner"
"blue_jays",88.2356362657444,159.831104589278,"infield_inner"
"blue_jays",87.8021764517526,160.770775767215,"infield_inner"
"blue_jays",87.3926284945995,161.721112446388,"infield_inner"
"blue_jays",87.0072545713093,162.681506257404,"infield_inner"
"blue_jays",86.6463013836091,163.651342392676,"infield_inner"
"blue_jays",91.9141963016147,153.601613558832,"infield_inner"
"blue_jays",164,164.63,"infield_outer"
"blue_jays",163.663698616391,163.651342392676,"infield_outer"
"blue_jays",163.302745428691,162.681506257404,"infield_outer"
"blue_jays",162.9173715054,161.721112446388,"infield_outer"
"blue_jays",162.507823548247,160.770775767215,"infield_outer"
"blue_jays",162.074363734256,159.831104589278,"infield_outer"
"blue_jays",161.61726954791,158.902700454324,"infield_outer"
"blue_jays",161.136833603523,157.986157691366,"infield_outer"
"blue_jays",160.633363457911,157.082063036217,"infield_outer"
"blue_jays",160.107181413511,156.190995255888,"infield_outer"
"blue_jays",159.558624312053,155.313524778076,"infield_outer"
"blue_jays",158.988043318929,154.450213326007,"infield_outer"
"blue_jays",158.395803698385,153.601613558832,"infield_outer"
"blue_jays",157.782284579701,152.768268717845,"infield_outer"
"blue_jays",157.14787871448,151.950712278715,"infield_outer"
"blue_jays",156.492992225225,151.149467609976,"infield_outer"
"blue_jays",155.818044345357,150.365047637989,"infield_outer"
"blue_jays",155.123467150836,149.597954518582,"infield_outer"
"blue_jays",154.409705283561,148.848679315593,"infield_outer"
"blue_jays",153.677215666731,148.117701686505,"infield_outer"
"blue_jays",152.926467212336,147.405489575394,"infield_outer"
"blue_jays",152.157940520981,146.712498913361,"infield_outer"
"blue_jays",151.372127574221,146.039173326669,"infield_outer"
"blue_jays",150.569531419613,145.385943852747,"infield_outer"
"blue_jays",149.750665848689,144.753228664258,"infield_outer"
"blue_jays",148.916055068038,144.141432801399,"infield_outer"
"blue_jays",148.066233363737,143.550947912609,"infield_outer"
"blue_jays",147.201744759315,142.982152003855,"infield_outer"
"blue_jays",146.323142667496,142.435409196641,"infield_outer"
"blue_jays",145.430989535917,141.911069494916,"infield_outer"
"blue_jays",144.525856487079,141.409468561014,"infield_outer"
"blue_jays",143.608322952731,140.930927500771,"infield_outer"
"blue_jays",142.678976302942,140.475752657974,"infield_outer"
"blue_jays",141.738411470087,140.044235418241,"infield_outer"
"blue_jays",140.787230567995,139.636652022498,"infield_outer"
"blue_jays",139.826042506499,139.25326339013,"infield_outer"
"blue_jays",138.855462601637,138.894314951956,"infield_outer"
"blue_jays",137.876112181744,138.560036493114,"infield_outer"
"blue_jays",136.888618189708,138.250642005957,"infield_outer"
"blue_jays",135.893612781621,137.966329553069,"infield_outer"
"blue_jays",134.891732922097,137.707281140466,"infield_outer"
"blue_jays",133.883619976515,137.473662601089,"infield_outer"
"blue_jays",132.869919300437,137.265623488641,"infield_outer"
"blue_jays",131.851279826476,137.083296981849,"infield_outer"
"blue_jays",130.828353648878,136.926799799206,"infield_outer"
"blue_jays",129.801795606073,136.796232124257,"infield_outer"
"blue_jays",128.772262861471,136.69167754146,"infield_outer"
"blue_jays",127.740414482776,136.613202982682,"infield_outer"
"blue_jays",126.706911020072,136.560858684352,"infield_outer"
"blue_jays",125.672414082962,136.534678155297,"infield_outer"
"blue_jays",124.637585917038,136.534678155297,"infield_outer"
"blue_jays",123.603088979928,136.560858684352,"infield_outer"
"blue_jays",122.569585517224,136.613202982682,"infield_outer"
"blue_jays",121.537737138529,136.69167754146,"infield_outer"
"blue_jays",120.508204393927,136.796232124257,"infield_outer"
"blue_jays",119.481646351122,136.926799799206,"infield_outer"
"blue_jays",118.458720173524,137.083296981849,"infield_outer"
"blue_jays",117.440080699563,137.265623488641,"infield_outer"
"blue_jays",116.426380023485,137.473662601089,"infield_outer"
"blue_jays",115.418267077903,137.707281140466,"infield_outer"
"blue_jays",114.416387218379,137.966329553069,"infield_outer"
"blue_jays",113.421381810292,138.250642005957,"infield_outer"
"blue_jays",112.433887818256,138.560036493114,"infield_outer"
"blue_jays",111.454537398363,138.894314951956,"infield_outer"
"blue_jays",110.483957493501,139.25326339013,"infield_outer"
"blue_jays",109.522769432005,139.636652022498,"infield_outer"
"blue_jays",108.571588529913,140.044235418241,"infield_outer"
"blue_jays",107.631023697058,140.475752657974,"infield_outer"
"blue_jays",106.701677047269,140.930927500771,"infield_outer"
"blue_jays",105.784143512921,141.409468561014,"infield_outer"
"blue_jays",104.879010464083,141.911069494916,"infield_outer"
"blue_jays",103.986857332504,142.435409196641,"infield_outer"
"blue_jays",103.108255240685,142.982152003855,"infield_outer"
"blue_jays",102.243766636263,143.550947912609,"infield_outer"
"blue_jays",101.393944931962,144.141432801399,"infield_outer"
"blue_jays",100.559334151311,144.753228664258,"infield_outer"
"blue_jays",99.7404685803867,145.385943852747,"infield_outer"
"blue_jays",98.9378724257793,146.039173326669,"infield_outer"
"blue_jays",98.1520594790188,146.712498913361,"infield_outer"
"blue_jays",97.3835327876636,147.405489575394,"infield_outer"
"blue_jays",96.6327843332688,148.117701686505,"infield_outer"
"blue_jays",95.9002947164386,148.848679315593,"infield_outer"
"blue_jays",95.1865328491639,149.597954518582,"infield_outer"
"blue_jays",94.4919556546425,150.365047637989,"infield_outer"
"blue_jays",93.8170077747747,151.149467609976,"infield_outer"
"blue_jays",93.1621212855199,151.950712278715,"infield_outer"
"blue_jays",92.5277154202986,152.768268717845,"infield_outer"
"braves",123.790977304746,195.601718643891,"infield_inner"
"braves",120.727982564318,195.036264498091,"infield_inner"
"braves",118.147401378835,192.519036369535,"infield_inner"
"braves",115.566820193353,190.001808240979,"infield_inner"
"braves",112.98623900787,187.484580112423,"infield_inner"
"braves",110.405657822387,184.967351983867,"infield_inner"
"braves",107.825076636905,182.450123855311,"infield_inner"
"braves",105.244495451422,179.932895726756,"infield_inner"
"braves",104.27481560952,177.278215387602,"infield_inner"
"braves",105.372308971875,173.878759816512,"infield_inner"
"braves",105.087220315128,170.40721588018,"infield_inner"
"braves",107.668423524487,167.890625588128,"infield_inner"
"braves",110.249626733847,165.374035296076,"infield_inner"
"braves",112.830829943207,162.857445004024,"infield_inner"
"braves",115.412033152566,160.340854711972,"infield_inner"
"braves",117.993236361926,157.82426441992,"infield_inner"
"braves",120.58716580998,155.456829356902,"infield_inner"
"braves",123.910506717247,156.779398755227,"infield_inner"
"braves",127.482028147635,156.584413444024,"infield_inner"
"braves",130.558073735061,156.210514660459,"infield_inner"
"braves",133.13852994098,158.727870907674,"infield_inner"
"braves",135.718986146899,161.24522715489,"infield_inner"
"braves",138.299442352817,163.762583402105,"infield_inner"
"braves",140.879898558736,166.27993964932,"infield_inner"
"braves",143.460354764655,168.797295896536,"infield_inner"
"braves",145.1190461156,171.55494644943,"infield_inner"
"braves",145.145056846286,175.126991641687,"infield_inner"
"braves",146.632210845585,178.295840188673,"infield_inner"
"braves",144.05097876968,180.812400872698,"infield_inner"
"braves",141.469746693775,183.328961556722,"infield_inner"
"braves",138.88851461787,185.845522240747,"infield_inner"
"braves",136.307282541966,188.362082924772,"infield_inner"
"braves",133.726050466061,190.878643608797,"infield_inner"
"braves",131.144818390156,193.395204292822,"infield_inner"
"braves",128.563586314251,195.911764976847,"infield_inner"
"braves",123.790977304746,195.601718643891,"infield_inner"
"braves",164.34,168.49,"infield_outer"
"braves",164.169680011914,168.072427800941,"infield_outer"
"braves",163.655078696458,166.899988793826,"infield_outer"
"braves",162.790734026835,165.093099363744,"infield_outer"
"braves",161.571183976249,162.772175895786,"infield_outer"
"braves",159.990966517902,160.057634775043,"infield_outer"
"braves",158.044619624999,157.069892386605,"infield_outer"
"braves",155.726681270742,153.929365115563,"infield_outer"
"braves",153.031689428334,150.756469347007,"infield_outer"
"braves",149.954182070978,147.671621466028,"infield_outer"
"braves",146.488697171879,144.795237857715,"infield_outer"
"braves",142.629772704239,142.247734907161,"infield_outer"
"braves",138.371946641261,140.149528999455,"infield_outer"
"braves",133.709756956148,138.621036519687,"infield_outer"
"braves",128.637741622104,137.782673852949,"infield_outer"
"braves",123.178638800959,137.749618947296,"infield_outer"
"braves",117.94168959391,138.511420223045,"infield_outer"
"braves",113.127733888312,139.951953660193,"infield_outer"
"braves",108.730695982771,141.954667379277,"infield_outer"
"braves",104.744500175895,144.403009500839,"infield_outer"
"braves",101.163070766289,147.180428145419,"infield_outer"
"braves",97.9803320525613,150.170371433556,"infield_outer"
"braves",95.190208333318,153.25628748579,"infield_outer"
"braves",92.786623907166,156.321624422661,"infield_outer"
"braves",90.763503072712,159.249830364709,"infield_outer"
"braves",89.1147701285627,161.924353432474,"infield_outer"
"braves",87.834349373325,164.228641746495,"infield_outer"
"braves",86.9161651056055,166.046143427314,"infield_outer"
"braves",86.354141624011,167.260306595469,"infield_outer"
"braves",86.1422032271484,167.7545793715,"infield_outer"
"braves",88.4464707482922,169.973387671266,"infield_outer"
"braves",91.0475175278883,172.469463062037,"infield_outer"
"braves",93.6485643074845,174.965538452808,"infield_outer"
"braves",96.2496110870807,177.461613843579,"infield_outer"
"braves",98.8506578666769,179.957689234349,"infield_outer"
"braves",101.451704646273,182.45376462512,"infield_outer"
"braves",104.052751425869,184.949840015891,"infield_outer"
"braves",106.653798205465,187.445915406662,"infield_outer"
"braves",109.254844985062,189.941990797433,"infield_outer"
"braves",111.855891764658,192.438066188204,"infield_outer"
"braves",114.456938544254,194.934141578974,"infield_outer"
"braves",117.05798532385,197.430216969745,"infield_outer"
"braves",117.724497481033,200.117292976674,"infield_outer"
"braves",116.971182738217,203.579012746185,"infield_outer"
"braves",117.812955146005,207.054320642603,"infield_outer"
"braves",120.05828819543,209.837273257826,"infield_outer"
"braves",123.277068360735,211.394771254249,"infield_outer"
"braves",126.852709658875,211.428462031229,"infield_outer"
"braves",130.100266181277,209.931891820639,"infield_outer"
"braves",132.397639577627,207.191741963576,"infield_outer"
"braves",133.304747530632,203.732912548439,"infield_outer"
"braves",132.620743826309,200.226096558149,"infield_outer"
"braves",134.167204731419,197.554675180908,"infield_outer"
"braves",136.763536507622,195.053695769969,"infield_outer"
"braves",139.359868283824,192.55271635903,"infield_outer"
"braves",141.956200060027,190.051736948091,"infield_outer"
"braves",144.552531836229,187.550757537153,"infield_outer"
"braves",147.148863612432,185.049778126214,"infield_outer"
"braves",149.745195388634,182.548798715275,"infield_outer"
"braves",152.341527164837,180.047819304336,"infield_outer"
"braves",154.937858941039,177.546839893397,"infield_outer"
"braves",157.534190717242,175.045860482458,"infield_outer"
"braves",160.130522493444,172.544881071519,"infield_outer"
"braves",162.726854269647,170.04390166058,"infield_outer"
"braves",164.34,168.49,"infield_outer"
"brewers",122.567179442233,195.901253704441,"infield_inner"
"brewers",119.812711302336,194.140260023035,"infield_inner"
"brewers",117.220033117351,191.607214791599,"infield_inner"
"brewers",114.627354932367,189.074169560164,"infield_inner"
"brewers",112.034676747383,186.541124328729,"infield_inner"
"brewers",109.441998562399,184.008079097294,"infield_inner"
"brewers",106.849320377415,181.475033865859,"infield_inner"
"brewers",104.256642192431,178.941988634424,"infield_inner"
"brewers",103.733246600672,176.313046499876,"infield_inner"
"brewers",105.968599958821,173.519029676318,"infield_inner"
"brewers",105.457455503242,169.993846821498,"infield_inner"
"brewers",108.04970104908,167.460358841366,"infield_inner"
"brewers",110.641946594918,164.926870861234,"infield_inner"
"brewers",113.234192140755,162.393382881102,"infield_inner"
"brewers",115.826437686593,159.85989490097,"infield_inner"
"brewers",118.418683232431,157.326406920838,"infield_inner"
"brewers",121.124248862325,155.842285861147,"infield_inner"
